Artist Name,Artist URI,Song Name,Song URI,Popularity Score,Playlist Add Date,Tuple Label Artist Name URI,Label Album,Record Label,Tuple Followers Artist Name URI,Artist Followers,Album Name,Album URI,Playlist Name,Playlist URI,Playlist Length,Playlist Followers,Playlist Song Index,Last Refresh,Artist Daily Tracks,Label Daily Tracks,Song Daily Tracks
DC Talk,1zK4ACgLi1lVPpfmmcwOTh,Free At Last - Live,7uqQEvERrdjk5SmWVwZ3Jv,12,2021-05-11T01:27:21Z,"('DC Talk', '1zK4ACgLi1lVPpfmmcwOTh')",Free At Last (Live),Forefront (FRF),"('DC Talk', '1zK4ACgLi1lVPpfmmcwOTh')",196644,Free At Last (Live),2tgpJm3SloLVqAjAEWYr7c,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,1,6/29/2021,4,16,1
Jars Of Clay,1lMaDSraU3oiNUsVWJLHdF,Flood,4wSqP7Vo7HcoakudSMzxAO,48,2021-05-11T01:27:21Z,"('Jars Of Clay', '1lMaDSraU3oiNUsVWJLHdF')",Jars Of Clay,Essential Records,"('Jars Of Clay', '1lMaDSraU3oiNUsVWJLHdF')",215554,Jars Of Clay,3NmhY1GyYPSR9VGycvfRrQ,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,2,6/29/2021,2,93,1
Grits,6aUgzC0cMh0StjV7LyFEDr,Ooh Ahh (My Life Be Like) (feat. Toby Mac),2cGJxXXIBrxMhk2fWUJTLs,73,2021-05-11T01:27:21Z,"('Grits', '6aUgzC0cMh0StjV7LyFEDr')",The Art of Translation,Gotee Records,"('Grits', '6aUgzC0cMh0StjV7LyFEDr')",67825,The Art of Translation,2DtNX7KFKsCf1CNJt5gvif,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,3,6/29/2021,1,62,1
Newsboys,1SZMaiNHfdUuU0qZKZ6y62,Breakfast,2vLxjS0U2CuaqxEossXLDS,42,2021-05-11T01:27:21Z,"('Newsboys', '1SZMaiNHfdUuU0qZKZ6y62')",Take Me To Your Leader,Star Song Music (STR),"('Newsboys', '1SZMaiNHfdUuU0qZKZ6y62')",922009,Take Me To Your Leader,72Sx2clAuxuyeOyHbqZBur,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,4,6/29/2021,8,2,1
Audio Adrenaline,01PBXLThJADrhufsPS5tER,Big House,6j2rwn2MWg4VU9B1GEgqfs,45,2021-05-11T01:27:21Z,"('Audio Adrenaline', '01PBXLThJADrhufsPS5tER')",Don't Censor Me,FOREFRONT RECORDS,"('Audio Adrenaline', '01PBXLThJADrhufsPS5tER')",136863,Don't Censor Me,19QwRyfvFmQiIudO3x5m1C,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,5,6/29/2021,2,6,1
Switchfoot,6S58b0fr8TkWrEHOH4tRVu,Meant to Live,2md2i5QvelRFnafpnd6LOg,61,2021-05-11T01:27:21Z,"('Switchfoot', '6S58b0fr8TkWrEHOH4tRVu')",The Beautiful Letdown (Deluxe Version),Columbia,"('Switchfoot', '6S58b0fr8TkWrEHOH4tRVu')",577048,The Beautiful Letdown (Deluxe Version),2mIYia4lSO1NCSFGGGGNR9,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,6,6/29/2021,12,5,2
Newsboys,1SZMaiNHfdUuU0qZKZ6y62,Shine,03upgLFcOiiB0HlO4LmdLv,41,2021-05-11T01:27:21Z,"('Newsboys', '1SZMaiNHfdUuU0qZKZ6y62')",The Ultimate Collection,Sparrow,"('Newsboys', '1SZMaiNHfdUuU0qZKZ6y62')",922009,The Ultimate Collection,4tab0wm9wlaNYGEKAoRzFd,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,7,6/29/2021,8,23,1
Delirious?,53Z2RNY4OYJ0Galu6AWzxF,I Could Sing of Your Love Forever,1yowMNvS59dTccbZosir2o,43,2021-05-11T01:27:21Z,"('Delirious?', '53Z2RNY4OYJ0Galu6AWzxF')",Cutting Edge 1 & 2,Furious Records,"('Delirious?', '53Z2RNY4OYJ0Galu6AWzxF')",83581,Cutting Edge 1 & 2,6w2F4U8DetNtAucmynDj5v,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,8,6/29/2021,3,2,2
Avalon,4rulVipLmUL2Mg67SIUmCO,Testify To Love,4wuf5qwou5EIPYHFvI6Vv8,43,2021-05-11T01:27:21Z,"('Avalon', '4rulVipLmUL2Mg67SIUmCO')",A Maze Of Grace,Sparrow,"('Avalon', '4rulVipLmUL2Mg67SIUmCO')",81763,A Maze Of Grace,40P6d6VGfGVTSiJU69dDm2,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,9,6/29/2021,1,23,1
Audio Adrenaline,01PBXLThJADrhufsPS5tER,Get Down,3PTHCjyRYLVMVxeUX59joC,32,2021-05-11T01:27:21Z,"('Audio Adrenaline', '01PBXLThJADrhufsPS5tER')",The Ultimate Collection,FOREFRONT RECORDS,"('Audio Adrenaline', '01PBXLThJADrhufsPS5tER')",136863,The Ultimate Collection,47NIFvfpDVQbVaoDcfwKqy,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,10,6/29/2021,2,6,1
Steven Curtis Chapman,3vcFXwLEUdfWMu7gTQKyot,Dive,0GfsZEgIgJfcQ3uLWHZ2o3,48,2021-05-11T01:27:21Z,"('Steven Curtis Chapman', '3vcFXwLEUdfWMu7gTQKyot')",Speechless,Sparrow,"('Steven Curtis Chapman', '3vcFXwLEUdfWMu7gTQKyot')",304110,Speechless,1l7ysbnQNktE8IGRSQeeKg,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,11,6/29/2021,6,23,1
David Crowder Band,7DhP3bGT7dzr1dCkkH5mTS,O Praise Him (All This For A King),2iFqa5oxkAE3eJor4tVE8v,43,2021-05-11T01:27:21Z,"('David Crowder Band', '7DhP3bGT7dzr1dCkkH5mTS')",Illuminate,Six Steps (SIX),"('David Crowder Band', '7DhP3bGT7dzr1dCkkH5mTS')",411701,Illuminate,1YWOoJNdvfCfQXaSSzYTVd,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,12,6/29/2021,1,28,1
Third Day,7uWXomGkKtIq9B4XgA3gch,God of Wonders,0TkFpOjGJCjmXJyDHC56Sh,51,2021-05-11T01:27:21Z,"('Third Day', '7uWXomGkKtIq9B4XgA3gch')",Offerings II: All I Have to Give,Essential Records,"('Third Day', '7uWXomGkKtIq9B4XgA3gch')",613428,Offerings II: All I Have to Give,4TDlKYbi6YxSphRYPMMe3k,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,13,6/29/2021,4,93,1
Sonicflood,1lPSXeZw9i7js7PdFJXEJI,I Want to Know You,5eZzdOGs6t1eVeRD6jbCDh,36,2021-05-11T01:27:21Z,"('Sonicflood', '1lPSXeZw9i7js7PdFJXEJI')",SonicFlood,Gotee Records,"('Sonicflood', '1lPSXeZw9i7js7PdFJXEJI')",39056,SonicFlood,3XRRl4djOAvjc4CXvOXcJl,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,14,6/29/2021,2,62,1
Mary Mary,12Kgt2eahvxNWhD5PnSUde,Shackles (Praise You),7JKEA8xYDoFp4q0QBW2PGg,64,2021-05-11T01:27:21Z,"('Mary Mary', '12Kgt2eahvxNWhD5PnSUde')",Go Get It,Columbia,"('Mary Mary', '12Kgt2eahvxNWhD5PnSUde')",433719,Go Get It,20bME4IGNpUBm1Rk3TzuP9,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,15,6/29/2021,1,5,1
DC Talk,1zK4ACgLi1lVPpfmmcwOTh,In The Light - Remastered 2013,2IpbrxP9MqUCtcQQchAiTK,44,2021-05-11T01:27:21Z,"('DC Talk', '1zK4ACgLi1lVPpfmmcwOTh')",Jesus Freak (Remastered),Forefront (FRF),"('DC Talk', '1zK4ACgLi1lVPpfmmcwOTh')",196644,Jesus Freak (Remastered),6KbHC5ADEGbnvl7Ge3GVQF,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,16,6/29/2021,4,16,1
Kirk Franklin,4akybxRTGHJZ1DXjLhJ1qu,Revolution,4xm2HjtDAdCobewPoaImT7,53,2021-05-11T01:27:21Z,"('Kirk Franklin', '4akybxRTGHJZ1DXjLhJ1qu')",The Nu Nation Project,Gospocentric,"('Kirk Franklin', '4akybxRTGHJZ1DXjLhJ1qu')",1076028,The Nu Nation Project,2AipEP8KHGkhpQkhqBYTfH,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,17,6/29/2021,14,1,1
Relient K,3nJWBJvK7uGvfp4iZh9CkN,Sadie Hawkins Dance,5pZXriIfUJ5G0MiuoIkiww,54,2021-05-11T01:27:21Z,"('Relient K', '3nJWBJvK7uGvfp4iZh9CkN')",The Anatomy of the Tongue in Cheek,Gotee Records,"('Relient K', '3nJWBJvK7uGvfp4iZh9CkN')",313856,The Anatomy of the Tongue in Cheek,4sb1t4vquXRUBjVYYsWlCM,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,18,6/29/2021,3,62,2
Newsboys,1SZMaiNHfdUuU0qZKZ6y62,Entertaining Angels,5lJEym4sjfKZJ20AAjpe1k,29,2021-05-11T01:27:21Z,"('Newsboys', '1SZMaiNHfdUuU0qZKZ6y62')",The Ultimate Collection,Sparrow,"('Newsboys', '1SZMaiNHfdUuU0qZKZ6y62')",922009,The Ultimate Collection,4tab0wm9wlaNYGEKAoRzFd,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,19,6/29/2021,8,23,1
Jeremy Camp,5wpEBloInversG3zp3CVAk,Walk By Faith,6NXaZTK2rnbA91jOEc3t1h,52,2021-05-11T01:27:21Z,"('Jeremy Camp', '5wpEBloInversG3zp3CVAk')",Stay,Brandon Ebel Company (BEC),"('Jeremy Camp', '5wpEBloInversG3zp3CVAk')",781092,Stay,5gbs9nxCzkbMdQRYXj955d,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,20,6/29/2021,13,10,1
Delirious?,53Z2RNY4OYJ0Galu6AWzxF,Deeper,0hDWOLFu71QCiI8MblsMks,29,2021-05-11T01:27:21Z,"('Delirious?', '53Z2RNY4OYJ0Galu6AWzxF')",King of Fools,Furious Records,"('Delirious?', '53Z2RNY4OYJ0Galu6AWzxF')",83581,King of Fools,4FrXWYXrratJp2KfiFl32j,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,21,6/29/2021,3,2,1
Jars Of Clay,1lMaDSraU3oiNUsVWJLHdF,Love Song For A Savior,0DbcdVCzmY1IjilPTPaSOe,42,2021-05-11T01:27:21Z,"('Jars Of Clay', '1lMaDSraU3oiNUsVWJLHdF')",Jars Of Clay,Essential Records,"('Jars Of Clay', '1lMaDSraU3oiNUsVWJLHdF')",215554,Jars Of Clay,3NmhY1GyYPSR9VGycvfRrQ,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,22,6/29/2021,2,93,1
Rebecca St. James,1SaELUYn7deVoQ9kGDGUD9,Breathe,0TbBIyH8RXlKV07wM8HAVh,34,2021-05-11T01:27:21Z,"('Rebecca St. James', '1SaELUYn7deVoQ9kGDGUD9')",Worship God,FOREFRONT RECORDS,"('Rebecca St. James', '1SaELUYn7deVoQ9kGDGUD9')",92225,Worship God,70zjKqpAO7faWjYVbxLHdX,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,23,6/29/2021,4,6,6
Rich Mullins,13UhfW7GPizrArBwq7ugps,Awesome God,4WeJ3uVTTkI2jg9JDmY1IV,33,2021-05-11T01:27:21Z,"('Rich Mullins', '13UhfW7GPizrArBwq7ugps')",Songs,Reunion Records,"('Rich Mullins', '13UhfW7GPizrArBwq7ugps')",74199,Songs,5ETGa7hc1jtpp2OGIv1wdq,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,24,6/29/2021,1,72,1
Plumb,2tbxcCCM7A71cmkzuB8lyH,Stranded,2iWTsNDdK2X1dYqzxfkDGi,36,2021-05-11T01:27:21Z,"('Plumb', '2tbxcCCM7A71cmkzuB8lyH')",candycoatedwaterdrops,Brentwood Music,"('Plumb', '2tbxcCCM7A71cmkzuB8lyH')",155917,candycoatedwaterdrops,0fjkgS1zQxeWoctrtSCrp1,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,25,6/29/2021,4,4,1
Sonicflood,1lPSXeZw9i7js7PdFJXEJI,Lord I Lift Your Name On High,4YGyH585tBURMPnryf3OpV,33,2021-05-11T01:27:21Z,"('Sonicflood', '1lPSXeZw9i7js7PdFJXEJI')",SonicPraise,Gotee Records,"('Sonicflood', '1lPSXeZw9i7js7PdFJXEJI')",39056,SonicPraise,2v1fOkMUrvzIeGPqAtAxN0,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,26,6/29/2021,2,62,1
DC Talk,1zK4ACgLi1lVPpfmmcwOTh,Jesus Freak,5ID6qIRs04r4fMajBDY7uK,41,2021-05-11T01:27:21Z,"('DC Talk', '1zK4ACgLi1lVPpfmmcwOTh')",8 Great Hits dc Talk,FOREFRONT RECORDS,"('DC Talk', '1zK4ACgLi1lVPpfmmcwOTh')",196644,8 Great Hits dc Talk,4ml5pL07kDVb9AxJutpI9U,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,27,6/29/2021,4,6,1
Newsboys,1SZMaiNHfdUuU0qZKZ6y62,Love Liberty Disco,5K0KgpQUOZlag12UDC5ToB,26,2021-05-11T01:27:21Z,"('Newsboys', '1SZMaiNHfdUuU0qZKZ6y62')",The Ultimate Collection,Sparrow,"('Newsboys', '1SZMaiNHfdUuU0qZKZ6y62')",922009,The Ultimate Collection,4tab0wm9wlaNYGEKAoRzFd,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,28,6/29/2021,8,23,1
Third Day,7uWXomGkKtIq9B4XgA3gch,Consuming Fire,2bAOXQyD64LzOK0jRv1jMi,30,2021-05-11T01:27:21Z,"('Third Day', '7uWXomGkKtIq9B4XgA3gch')",Third Day,Essential Records,"('Third Day', '7uWXomGkKtIq9B4XgA3gch')",613428,Third Day,0CbjyNnad3GgRLWrUshLXF,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,29,6/29/2021,4,93,1
Kirk Franklin,4akybxRTGHJZ1DXjLhJ1qu,Stomp (Remix),5JggmPy0YhCLaA6Vt4cmMo,48,2021-05-11T01:27:21Z,"('Kirk Franklin', '4akybxRTGHJZ1DXjLhJ1qu')",The Essential Kirk Franklin,Verity Records/Legacy,"('Kirk Franklin', '4akybxRTGHJZ1DXjLhJ1qu')",1076028,The Essential Kirk Franklin,2g85kD3g7lt1EGtcJxs7gt,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,30,6/29/2021,14,2,1
Smalltown Poets,0mHos4yS8iAhpYPABHFdBc,"Prophet, Priest and King",2NgEHoXZTfjkdF7I6tSrnt,0,2021-05-11T01:27:21Z,"('Smalltown Poets', '0mHos4yS8iAhpYPABHFdBc')",Smalltown Poets,Ardent,"('Smalltown Poets', '0mHos4yS8iAhpYPABHFdBc')",9206,Smalltown Poets,4AhydqgVrGNbcbkMzq1SSA,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,31,6/29/2021,1,6,1
P.O.D.,6KO6G41BBLTDNYOLefWTMU,Southtown,5tJjQIhH6mH3PhG1DjW3gD,56,2021-05-11T01:27:21Z,"('P.O.D.', '6KO6G41BBLTDNYOLefWTMU')",The Fundamental Elements of Southtown,Rhino Atlantic,"('P.O.D.', '6KO6G41BBLTDNYOLefWTMU')",1483763,The Fundamental Elements of Southtown,3m4tEvOqwOSk3Yy5apKaFq,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,32,6/29/2021,8,4,2
BarlowGirl,3VMSmJURVM7s6LkrIaPZvi,Never Alone,6kKIcMRhwxJ1XTnfapaqhL,44,2021-05-11T01:27:21Z,"('BarlowGirl', '3VMSmJURVM7s6LkrIaPZvi')",BarlowGirl,Fervent Records/Word,"('BarlowGirl', '3VMSmJURVM7s6LkrIaPZvi')",88866,BarlowGirl,4V1yueAEbtS4K2ZvIjvSXr,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,33,6/29/2021,1,8,4
Caedmon's Call,0K1BPXwAU1CTd8DNZohopA,Faith My Eyes,7IWNJRIemIyC3NA8qf5Zy8,33,2021-05-11T01:27:21Z,"(""Caedmon's Call"", '0K1BPXwAU1CTd8DNZohopA')",40 Acres,Brentwood Music,"(""Caedmon's Call"", '0K1BPXwAU1CTd8DNZohopA')",46153,40 Acres,5uiJsWmOVFUVukiEJ7JJSL,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,34,6/29/2021,1,4,1
Chris Tomlin,6pRi6EIPXz4QJEOEsBaA0m,Enough,60kuYvjy5UaEKELsHLxd2n,34,2021-05-11T01:27:21Z,"('Chris Tomlin', '6pRi6EIPXz4QJEOEsBaA0m')",How Great Is Our God: The Essential Collection,Six Steps (SIX),"('Chris Tomlin', '6pRi6EIPXz4QJEOEsBaA0m')",1390204,How Great Is Our God: The Essential Collection,63o2Wjzlnv5FsMSuEmT0Xu,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,35,6/29/2021,53,28,3
Kutless,3lLT23km6QvzYCojCXAYtX,Strong Tower,6YP6bn1Id1DgGkX5IB7zuh,48,2021-05-11T01:27:21Z,"('Kutless', '3lLT23km6QvzYCojCXAYtX')",Strong Tower,Brandon Ebel Company (BEC),"('Kutless', '3lLT23km6QvzYCojCXAYtX')",274644,Strong Tower,0Ot6Adlv0VTliCkFcR5OUB,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,36,6/29/2021,4,10,3
The O.C. Supertones,61uwXZTKqYAAoXz8XvUUbE,Supertones Strike Back,7aTrho0CMMab35UaanDEwu,34,2021-05-11T01:27:21Z,"('The O.C. Supertones', '61uwXZTKqYAAoXz8XvUUbE')","Supertones Strike Back, The",Brandon Ebel Company (BEC),"('The O.C. Supertones', '61uwXZTKqYAAoXz8XvUUbE')",30745,"Supertones Strike Back, The",4m5KGlpqUtKNT4nrH1Wq8k,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,37,6/29/2021,2,10,1
P.O.D.,6KO6G41BBLTDNYOLefWTMU,Set Your Eyes to Zion,14FV0Ztls1XhObQixrDKLG,39,2021-05-11T01:27:21Z,"('P.O.D.', '6KO6G41BBLTDNYOLefWTMU')",The Fundamental Elements of Southtown,Rhino Atlantic,"('P.O.D.', '6KO6G41BBLTDNYOLefWTMU')",1483763,The Fundamental Elements of Southtown,3m4tEvOqwOSk3Yy5apKaFq,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,38,6/29/2021,8,4,2
TobyMac,5VX8hxrcfJWwaTLiqGUHG3,Phenomenon,6qua1VkixdXsqWfxGBNf8d,29,2021-05-11T01:27:21Z,"('TobyMac', '5VX8hxrcfJWwaTLiqGUHG3')",Welcome To Diverse City,Forefront (FRF),"('TobyMac', '5VX8hxrcfJWwaTLiqGUHG3')",965566,Welcome To Diverse City,08J3ZjZXN1J5qNbla71PYI,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,39,6/29/2021,13,16,3
The W's,6hbwBTYR4mLag3kkI6wXSV,The Devil Is Bad,7HU4ubA9Ml4ztErtnHdOMW,0,2021-05-11T01:27:21Z,"(""The W's"", '6hbwBTYR4mLag3kkI6wXSV')",Fourth From The Last,Five Minute Walk Records (FMW),"(""The W's"", '6hbwBTYR4mLag3kkI6wXSV')",4376,Fourth From The Last,5ZyJ4WdmnQEGI6vWOKs7Ab,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,40,6/29/2021,1,1,1
FFH,4xvNx8d6ZMhOZXUGUBmJby,You Found Me,6A87i6tLzox7U3D0EVTb2G,30,2021-05-11T01:27:21Z,"('FFH', '4xvNx8d6ZMhOZXUGUBmJby')",Ready To Fly,Brentwood Music,"('FFH', '4xvNx8d6ZMhOZXUGUBmJby')",35490,Ready To Fly,2v49kEIRi0xG0zesXFFcLs,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,41,6/29/2021,1,4,1
TobyMac,5VX8hxrcfJWwaTLiqGUHG3,Get This Party Started,2Lc71gh10nC31d24a1lYbU,36,2021-05-11T01:27:21Z,"('TobyMac', '5VX8hxrcfJWwaTLiqGUHG3')",Momentum,Forefront (FRF),"('TobyMac', '5VX8hxrcfJWwaTLiqGUHG3')",965566,Momentum,730tFTLjk3HGaJSW2AMiBB,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,42,6/29/2021,13,16,1
Sixpence None The Richer,0lJlKQvuM2Sd9DPPyUXcHg,Breathe,7Gv5J3aHzvZ7ODLGUdfl6C,29,2021-05-11T01:27:21Z,"('Sixpence None The Richer', '0lJlKQvuM2Sd9DPPyUXcHg')",Sixpence None the Richer: Greatest Hits,Squint/Word,"('Sixpence None The Richer', '0lJlKQvuM2Sd9DPPyUXcHg')",330467,Sixpence None the Richer: Greatest Hits,21KNgondk578mn6CS8AAKu,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,43,6/29/2021,3,2,6
Burlap To Cashmere,4onLiJTk4yL72Yu7tc5ifw,Basic Instructions,1P2U3LMx2Rj3pVmnmT4LSd,30,2021-05-11T01:27:21Z,"('Burlap To Cashmere', '4onLiJTk4yL72Yu7tc5ifw')",Anybody Out There?,A&M,"('Burlap To Cashmere', '4onLiJTk4yL72Yu7tc5ifw')",17532,Anybody Out There?,6conxG5LDeq8o4Jge5KSJe,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,44,6/29/2021,1,1,1
Michael W. Smith,5aBxFPaaGk9204ssHUvXWN,Love Me Good,4ynh61vZS9j5L6xC63U11q,27,2021-05-11T01:27:21Z,"('Michael W. Smith', '5aBxFPaaGk9204ssHUvXWN')",Live The Life,Jive,"('Michael W. Smith', '5aBxFPaaGk9204ssHUvXWN')",366034,Live The Life,1VKNgXQZcAcaYRr6qUMTwM,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,45,6/29/2021,12,1,1
Thousand Foot Krutch,6GfiCQDFYANz5wUkSmb3Dr,Phenomenon,3b6uenXXbpCRxXyzFzWi3J,59,2021-05-11T01:27:21Z,"('Thousand Foot Krutch', '6GfiCQDFYANz5wUkSmb3Dr')",Phenomenon,Tooth & Nail (TNN),"('Thousand Foot Krutch', '6GfiCQDFYANz5wUkSmb3Dr')",999414,Phenomenon,2W0NcLRNl60IDHL5WUgyjM,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,46,6/29/2021,9,23,3
Five Iron Frenzy,1BcAEs4W94BrXMmVCOgwSx,A Flowery Song,6FYCcmTfxq84NSePWXLIby,36,2021-05-11T01:27:21Z,"('Five Iron Frenzy', '1BcAEs4W94BrXMmVCOgwSx')",Upbeats & Beatdowns,5 Minute Walk,"('Five Iron Frenzy', '1BcAEs4W94BrXMmVCOgwSx')",37245,Upbeats & Beatdowns,7IUjcWJ3ucGT2C97McF1Ua,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,47,6/29/2021,1,1,1
Switchfoot,6S58b0fr8TkWrEHOH4tRVu,Only Hope,6pwhSBxhaF5x0WbNZRyzlD,51,2021-05-11T01:27:21Z,"('Switchfoot', '6S58b0fr8TkWrEHOH4tRVu')",New Way To Be Human,Rethink,"('Switchfoot', '6S58b0fr8TkWrEHOH4tRVu')",577048,New Way To Be Human,02kPSZyDPwxd0MSoBTsBME,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,48,6/29/2021,12,1,1
Plumb,2tbxcCCM7A71cmkzuB8lyH,Here With Me,2utyoc5plxv0zVFLpoZh7l,25,2021-05-11T01:27:21Z,"('Plumb', '2tbxcCCM7A71cmkzuB8lyH')",The Best Of Plumb,Brentwood Music,"('Plumb', '2tbxcCCM7A71cmkzuB8lyH')",155917,The Best Of Plumb,1WJ781r3XS7MiddzxuzbG8,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,49,6/29/2021,4,4,1
Steven Curtis Chapman,3vcFXwLEUdfWMu7gTQKyot,Speechless,6GhzOYfrReyXf19U4YuGXm,25,2021-05-11T01:27:21Z,"('Steven Curtis Chapman', '3vcFXwLEUdfWMu7gTQKyot')",# 1's Vol. 1,Sparrow,"('Steven Curtis Chapman', '3vcFXwLEUdfWMu7gTQKyot')",304110,# 1's Vol. 1,0bYtirzI9EXXCcu3gz8FRP,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,50,6/29/2021,6,23,1
Jennifer Knapp,2yAjgPqGeURdgCHPzuDeYi,Undo Me,6XxaPcDid3vhKTSam6HTfz,29,2021-05-11T01:27:21Z,"('Jennifer Knapp', '2yAjgPqGeURdgCHPzuDeYi')",The Collection,Gotee Records,"('Jennifer Knapp', '2yAjgPqGeURdgCHPzuDeYi')",29887,The Collection,0uo9Z8fbOU1zdsEsqNsRYL,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,51,6/29/2021,2,62,1
The Benjamin Gate,5xNrsi292mrWxvM4g5bqOG,All Over Me,48UADGUoDwrBOkTVxWjzaP,26,2021-05-11T01:27:21Z,"('The Benjamin Gate', '5xNrsi292mrWxvM4g5bqOG')",Untitled,FOREFRONT RECORDS,"('The Benjamin Gate', '5xNrsi292mrWxvM4g5bqOG')",6323,Untitled,1fPm3avdEiN8fm9V3N1iGk,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,52,6/29/2021,1,6,1
Bleach,6VLj1qK2dmR3P2yMNTSn2Y,Super Good Feeling - Static Album Version,0kZQnBXiQDpoAaCDwCfPXI,27,2021-05-11T01:27:21Z,"('Bleach', '6VLj1qK2dmR3P2yMNTSn2Y')",Static,EMI CMG,"('Bleach', '6VLj1qK2dmR3P2yMNTSn2Y')",1665,Static,5QAcLf7DEB5OnTDgbCr1pU,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,53,6/29/2021,2,5,2
Stacie Orrico,5QjWgYDeKNP2iPHTdTttnG,Don't Look At Me,3fyMwcqHxruPGAaGtDt4sh,30,2021-05-11T01:27:21Z,"('Stacie Orrico', '5QjWgYDeKNP2iPHTdTttnG')",Genuine,FOREFRONT RECORDS,"('Stacie Orrico', '5QjWgYDeKNP2iPHTdTttnG')",217330,Genuine,3yurqtwBDlirDKcQt2pEMk,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,54,6/29/2021,1,6,1
Jennifer Knapp,2yAjgPqGeURdgCHPzuDeYi,Into You,3kuvxRA8GLCg0q2MPBQlsd,25,2021-05-11T01:27:21Z,"('Jennifer Knapp', '2yAjgPqGeURdgCHPzuDeYi')",Lay It Down,Gotee Records,"('Jennifer Knapp', '2yAjgPqGeURdgCHPzuDeYi')",29887,Lay It Down,1iCXn3d2XYNAZ8eE6eiCoD,Youth Group Throwback,37i9dQZF1DWZnA0FshBt4S,70,41623,55,6/29/2021,2,62,1
